reranker_label,reranker_variant_id,selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a840e395542992ef85e239d,Are both The Straight Story and Frozen films of the same genre?,no,insufficient,insufficient,0.7807767692649948,0.7807767692649948,0,0,The Story of Frozen: Making a Disney Animated Classic || Straight-Jacket || Comedy film || Genre Films || Shooting Straight,,frozen 2013 film || the straight story,frozen 2013 film || the straight story
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a849c135542992a431d1a7a,What was the 2016 population of the city on the Bay Fundy which had an office of the Bank of British North America?,"67,575",insufficient,insufficient,0.4307741496039926,0.4307741496039926,0,1,Bank of British North America || Bay of Fundy || North America || Gulf of Maine || Nova Scotia,,saint john new brunswick,saint john new brunswick
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a849cc95542997175ce1efa,In what city did Brian Mannal convene when he was a member of the 188th and 189th General Court?,Boston,sufficient,sufficient,0.7897692487126534,0.7897692487126534,0,0,Brian Mannal || Mannal || Massachusetts House of Representatives || State legislature (United States) || Democratic Party (United States),,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a84b8555542991dd0999db2,The casino owner who was focused on the documentary Nobody Speak: Trials of the Free Press focuses belongs to which nationality? ,American,insufficient,insufficient,0.5890582004457341,0.5890582004457341,0,1,Nobody Speak: Trials of the Free Press || Nobody Speak || Bollea v. Gawker || Brian Knappenberger || Gawker Media,,sheldon adelson,sheldon adelson
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a84e9d35542994c784dda84,The Nike Mercurial Vapor is endorsed by a Stoke City football player who also plays for what national team?,the Switzerland national team,insufficient,insufficient,0.14286492904039746,0.14286492904039746,0,1,Nike Mercurial Vapor || Alexis Sánchez || Raheem Sterling || Cristiano Ronaldo || Franck Ribéry,,xherdan shaqiri,xherdan shaqiri
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a8587dd5542997b5ce40000,What program did this Basham brother who appeared with World Wrestling Entertainment between 2002 and 2007 participated in 2007?,Total Nonstop Action Wrestling,sufficient,sufficient,0.7910725183068862,0.7910725183068862,0,0,Doug Basham || Daniel Hollie || Ring name || Professional wrestling || The Basham Brothers,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a85eed75542996432c5713b,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico",insufficient,insufficient,0.62442976805984,0.62442976805984,0,1,Black Seminoles || Seminole || Black Indians in the United States || Seminole Nation of Oklahoma || Maroon (people),,mascogos,mascogos
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a85fa815542996432c57155,Where was the movement that August Brancart published literature from centerd?,Western Europe,sufficient,sufficient,0.7077828792132771,0.7077828792132771,0,0,Auguste Brancart || Decadent movement || Rachilde || Edward Avery || The Symbolist Movement in Literature,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8603f655429960ec39b601,"The composer of the music for the ballet ""The Seasons""  was the director of what organization from 1905 to 1928?",Saint Petersburg Conservatory,insufficient,insufficient,0.8296626477881559,0.8296626477881559,0,0,Gwinnett Ballet Theatre || The Seasons (ballet) || Charles Cushing || Jonathan Mills (composer) || Apollo (ballet),,alexander glazunov,alexander glazunov
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a862f985542991e771815af,"Who wrote and directed the American film, Elephant?","American film ""Elephant"" by Gus Van Sant",insufficient,insufficient,0.9252909361874309,0.9252909361874309,0,0,The Elephant King || Sunny and the Elephant || Hello Elephant || To Shoot an Elephant || The Elephant in the Room (film),,2003 cannes film festival || elephant 2003 film,2003 cannes film festival || elephant 2003 film
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a865e8a55429960ec39b67a,Do the bands 3OH!3 and Moonbabies have the same number of members?,yes,sufficient,sufficient,0.6797899597684063,0.6797899597684063,0,0,3OH!3 || Moonbabies at the Ballroom || Moonbabies (band) || MoonBabies (album) || Instrumental rock,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a86ab7755429960ec39b6bf,What genre is the novel from which the fast-food restaurant specializing in seafood derives its name?,an adventure novel,insufficient,insufficient,0.7516614070862757,0.7516614070862757,0,0,Fast food restaurant || EVOS (restaurant) || Nordsee || Fast food || Mr. Lee (restaurant),,long john silver s || treasure island,long john silver s || treasure island
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a873b0d5542994775f607ad,"How many rooms are in the building built in 1883 at Garden City in Nassau County, New York?",500-room,insufficient,insufficient,0.8561582664064006,0.8561582664064006,0,0,"Old Nassau County Courthouse (New York) || Nassau County, New York || Garden City South, New York || United States Post Office (Garden City, New York) || Garden City, New York",,a t stewart era buildings || st paul s school garden city new york,a t stewart era buildings || st paul s school garden city new york
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a877dd65542993e715abf79,Were Halldór Laxness and Timothy Leary from the same country?,no,insufficient,insufficient,0.8726832368107281,0.8726832368107281,0,0,Halldór Laxness || Memoir of Halldór Laxness || Halldór Laxness (album) || Iceland || Guðný Halldórsdóttir,,timothy leary,timothy leary
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a8782a25542993e715abf95,"Which occurred first, Phillips v. Martin Marietta Corp. or Roth v. United States?",Roth v. United States,insufficient,insufficient,0.24767726154100508,0.24767726154100508,0,1,"Phillips v. Martin Marietta Corp. || Martin Marietta || List of United States Supreme Court cases, volume 400 || Supreme Court of the United States || United States Reports",,roth v united states,roth v united states
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8787305542996e4f30882d,What other roles is the director of the American romantic comedy written by Peter Chiarelli and released in 2009 known for?,"dancer, actress, choreographer",insufficient,insufficient,0.7055539942452338,0.7055539942452338,0,0,The Proposal (film) || Peter Markle || Mundhinam Paartheney || Barfi (film) || Made for Each Other (2009 film),,anne fletcher,anne fletcher
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a87c13f5542996e4f30890c,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,insufficient,insufficient,0.8921843786526101,0.8921843786526101,0,0,Giacomo Puccini || Opera || Festival Puccini || Manon Lescaut (Puccini) || In questa reggia,,franco corelli || tosca 1956 film,franco corelli || tosca 1956 film
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8836445542997e5c09a5a5,Professor A. Selvanathan is a professor at a university that is public or private ?,public,insufficient,insufficient,0.9021659162764102,0.9021659162764102,0,0,"City University, Malaysia || Roger GH Downer || National University of Malaysia || Private Guns, Public Health || Universiti Teknologi MARA",,southern cross university,southern cross university
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a88364c5542994846c1ce2e,Were Ransom Riggs and John Berry from the same country?,yes,insufficient,insufficient,0.21338892597325115,0.21338892597325115,0,1,Ransom Riggs || Miss Peregrine's Home for Peculiar Children || John Berry (singer) || John Berry discography || Your Love Amazes Me,,john berry film director,john berry film director
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a883afc5542994846c1ce48,What city is the band that recorded Renegade from?,Chicago,sufficient,sufficient,0.739133591295605,0.739133591295605,0,0,Renegade (band) || Renegade (Styx song) || Styx (band) || Digital Renegade || Kenny Marquez,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a883c175542997e5c09a5ae,George Tawengwa was the first black person to buy a farm located in a country now known as which country ?,Zimbabwe,insufficient,insufficient,0.5544067266796264,0.5544067266796264,0,1,"George Tawengwa || Tawengwa family || Highfield, Harare || Rhodesia || Marondera",,southern rhodesia,southern rhodesia
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,over_abstain,5a888c9d5542997e5c09a612,"Who is from farther west, Halestorm or Audioslave?",Audioslave,sufficient,sufficient,0.8009977483456492,0.8009977483456492,0,0,Revelations (Audioslave album) || Halestorm || Amen (Halestorm song) || Revelations (Audioslave song) || Audioslave,,,
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a88a5645542997e5c09a679,"Which was published first, Take It Easy or Personal Preference?",Take It Easy,insufficient,insufficient,0.09611500389873782,0.09611500389873782,0,1,Personal Preference || Take It Easy || Parker Brothers || Board game || Take It Easy (disambiguation),,take it easy game,take it easy game
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a88b3b4554299206df2b336,What type of art does The Consul and Arlecchino have in common?,music,insufficient,insufficient,0.8060286082464448,0.8060286082464448,0,0,Arlecchino (opera) || Consul fabius || Duel || Libretto || Ekaterina Semenikhin,,the consul,the consul
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a88be405542997e5c09a6ab,Who choreographed one who is said to be the last muse for the choreographer and starred in the Nutcracker?,George Balanchine,insufficient,insufficient,0.47027447068224715,0.47027447068224715,0,1,The Nutcracker || Darci Kistler || The Nutcracker (Balanchine) || Lev Ivanov || George Balanchine,,the nutcracker 1993 film,the nutcracker 1993 film
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a88c92d5542993b751ca84e,What breed of dog are the Basset Bleu de Gascogne and the Beagle?,The Beagle is a breed of small hound,insufficient,insufficient,0.7338567759980766,0.7338567759980766,0,0,Basset Bleu de Gascogne || Grand Bleu de Gascogne || Griffon Bleu de Gascogne || Petit Bleu de Gascogne || The Kennel Club,,beagle,beagle
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a88f0d455429946c8d6e8dc,In what county is the General Motors Technical Center located?,Macomb County,insufficient,insufficient,0.7986494273160734,0.7986494273160734,0,0,General Motors Technical Center || General Motors || International Technical Development Center || Pan Asia Technical Automotive Center || National Register of Historic Places,,warren michigan,warren michigan
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a89019a5542995153361259,Mazda's Mazda6 belongs to which country's car manufacturer?,Japanese,insufficient,insufficient,0.16908581865546543,0.16908581865546543,0,1,Mazda6 || Mazda Capella || Mazda Takeri || Mazda || Concept car,,nissan altima,nissan altima
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,successful_intercept,5a8911ad554299515336129c,"Nuestra Belleza México 2010 was crowned by the winner of what other 2010 pageant, the winner of which was crowned on 23 August 2010?",Miss Universe 2010,insufficient,insufficient,0.9095299259311327,0.9095299259311327,0,0,Nuestra Belleza Guanajuato 2012 || Nuestra Belleza México 2010 || Nuestra Belleza Yucatán 2010 || Nuestra Belleza México 2011 || Nuestra Belleza Estado de México 2012,,miss universe 2010,miss universe 2010
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a8979f4554299669944a52e,What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?,Ann,insufficient,insufficient,0.28611246276173025,0.28611246276173025,0,1,"Bobbi Bacha || Suburban Madness || Robert Durst || Galveston, Texas || CBS",,sela ward,sela ward
gb_all,gradient_boosting/all/blend1.00,top5/logistic_regression/v3_all/platt::balanced,false_answer,5a898872554299669944a540,What was the name of Kalyanji Virji Shah's brother who won the Filmfare Award for Best Music Director?,Anandji Virji Shah,insufficient,insufficient,0.39845280051234233,0.39845280051234233,0,1,Kalyanji Virji Shah || Anandji Virji Shah || Filmfare Award for Best Music Director || Viju Shah || Kalyanji–Anandji,,kalyanji anandji discography,kalyanji anandji discography
