split,original_id,question,gold_answer,base_label,oracle_label,base_missing_support_titles,injected_support_title_count,injected_support_titles,base_top_titles,oracle_top_titles
train,5abe3c7555429965af743ea5,"According to the 2010 census, what was the population of the city after which the vice president, in April 1813, was named?","5,922",insufficient,sufficient,"elbridge gerry || elbridge, new york",2,"elbridge gerry || elbridge, new york","Tompkinsville, Kentucky || Burrton, Kansas || Schuyler, Nebraska || Calhoun County, Mississippi || Colfax County, Nebraska","Elbridge Gerry || Elbridge, New York || Tompkinsville, Kentucky || Burrton, Kansas || Schuyler, Nebraska"
train,5abe3e545542993f32c2a0c7,Muslim Mahammad oglu Magomayev is the grandfther of what Soviet Azerbaijani singer who was dubbed the King of Songs?,Muslim Magometovich Magomayev,sufficient,sufficient,,0,,Muslim Magomayev (composer) || Muslim Magomayev (musician) || Mahammad Hadi || Nargiz (opera) || Mahammad Pishnamazzadeh,Muslim Magomayev (composer) || Muslim Magomayev (musician) || Mahammad Hadi || Nargiz (opera) || Mahammad Pishnamazzadeh
train,5abe3f3455429976d4830aa8,"What company started the urban complex development that included the highrise building, The Harmon?",MGM Resorts International,insufficient,sufficient,citycenter,1,citycenter,"The Harmon || Wisma Nusantara || Five Penn Center || Tygerberg building || Harmon School (Fallon, Nevada)",The Harmon || CityCenter || Wisma Nusantara || Five Penn Center || Tygerberg building
train,5abe407155429976d4830ab4,Are Joe Orton and Bernard-Marie Koltès both playwrights ?,yes,sufficient,sufficient,,0,,Bernard-Marie Koltès || In the Solitude of Cotton Fields || Joe Orton || Marie Bernard (disambiguation) || Tabataba suivi de pawana,Bernard-Marie Koltès || Joe Orton || In the Solitude of Cotton Fields || Marie Bernard (disambiguation) || Tabataba suivi de pawana
train,5abe436455429976d4830ac6,Which American actors and comedian played a New York City tailor in The Angel Levine?,Zero Mostel,insufficient,sufficient,zero mostel,1,zero mostel,The Angel Levine || David B. Levine || Suzanne Jill Levine || Martin Levine || Sheila Levine Is Dead and Living in New York,The Angel Levine || Zero Mostel || David B. Levine || Suzanne Jill Levine || Martin Levine
train,5abe48675542991f66106119,A man who played in the 1986 FIFA world cup played for what team during the 1982 Scottish League Cup Final?,Celtic,insufficient,sufficient,charlie nicholas,1,charlie nicholas,1982 FIFA World Cup Final || 1982 Scottish League Cup Final || 1986 FIFA World Cup Final || 1982 FIFA World Cup squads || 1986 FIFA World Cup squads,1982 Scottish League Cup Final || Charlie Nicholas || 1982 FIFA World Cup Final || 1986 FIFA World Cup Final || 1982 FIFA World Cup squads
train,5abe4fd95542991f6610613d,"Swingin' Down Yonder is the first full-length, 12-inch album recorded by a singer known by what nickname?","""King of Cool""",insufficient,sufficient,dean martin,1,dean martin,Swingin' Down Yonder || Swingin' Utters (album) || Go Down Swingin' || Swingin' Down Broadway || Way Down Yonder,Swingin' Down Yonder || Dean Martin || Swingin' Utters (album) || Go Down Swingin' || Swingin' Down Broadway
train,5abe535055429976d4830aea,Where is the transportation company that owns Talbot based in?,Montreal,insufficient,sufficient,bombardier inc. || ns virm,2,bombardier inc. || ns virm,Marquette Transportation Company || Soundview Transportation Company || Shaver Transportation Company || James A. Talbot || General American Marks Company,Bombardier Inc. || NS VIRM || Marquette Transportation Company || Soundview Transportation Company || Shaver Transportation Company
train,5abe5ee955429976d4830b03,Kathleen Matthews holds what political position in the Maryland Democratic Party?,current state party chair,sufficient,sufficient,,0,,"Maryland Democratic Party || Kathleen Matthews || Kathleen Matthews (biochemist) || Kathleen Thelen || National Democratic Party (UK, 1966)","Kathleen Matthews || Maryland Democratic Party || Kathleen Matthews (biochemist) || Kathleen Thelen || National Democratic Party (UK, 1966)"
train,5abe64bf55429976d4830b13,"In the Morpeth Arms pub in London, there's a Spying Room with a view overlooking the headquarters of which organisation?",MI6,insufficient,sufficient,sis building,1,sis building,"Morpeth Arms || East India Arms || Bricklayer's Arms, Putney || Denbigh Arms || Markham Arms, Chelsea","Morpeth Arms || SIS Building || East India Arms || Bricklayer's Arms, Putney || Denbigh Arms"
train,5abe65e25542993f32c2a101,"Which university did one of the key figures in the American documentary film, released in 2015, directed by Malcolm Ingram, pay for, before being drafted 18th overall pick for the New Jersey Nets?",Stanford University,sufficient,sufficient,,0,,Jason Collins || Kenyon Martin || Out to Win (2015 film) || Joe Harris (basketball) || Mile Ilić,Jason Collins || Out to Win (2015 film) || Kenyon Martin || Joe Harris (basketball) || Mile Ilić
train,5abe67ae5542991f6610616b,"What is the name of the region that includes the cities Dover and Portsmouth, New Hampshire?",Seacoast Region,sufficient,sufficient,,0,,"List of people from Dover, New Hampshire || List of people from Portsmouth, New Hampshire || Seacoast Region (New Hampshire) || Dover, New Hampshire || The Portsmouth Herald","Dover, New Hampshire || Seacoast Region (New Hampshire) || List of people from Dover, New Hampshire || List of people from Portsmouth, New Hampshire || The Portsmouth Herald"
train,5abe689a55429976d4830b16,Which Grand Slam singles tournament have Francesca Schiavone and Olga Morozova both been finalists in?,French Open,sufficient,sufficient,,0,,Francesca Schiavone || 2011 French Open – Women's Singles || Olga Morozova || Olga Morozova (badminton) || 2009 Kremlin Cup – Women's Singles,Francesca Schiavone || Olga Morozova || 2011 French Open – Women's Singles || Olga Morozova (badminton) || 2009 Kremlin Cup – Women's Singles
train,5abe6f8455429965af743f03,What country of origin does Robert brothers and Jacques Charles have in common?,French,sufficient,sufficient,,0,,Robert brothers || Sir Robert Charles Griggs || Rules of origin || Jacques Charles Brunet || Jacques Charles,Jacques Charles || Robert brothers || Sir Robert Charles Griggs || Rules of origin || Jacques Charles Brunet
train,5abe731255429965af743f0e,What profession does Matt Thiessen and George Thorogood have in common?,musician,insufficient,sufficient,george thorogood,1,george thorogood,George Thorogood discography || More George Thorogood and The Destroyers || Maverick (George Thorogood and the Destroyers album) || Bad to the Bone (George Thorogood & The Destroyers album) || Matt Thiessen,Matt Thiessen || George Thorogood || George Thorogood discography || More George Thorogood and The Destroyers || Maverick (George Thorogood and the Destroyers album)
train,5abe76c255429965af743f15,What profession does John Landis and Gore Verbinski have in common?,director,insufficient,sufficient,john landis,1,john landis,Gore Verbinski || The Mexican || John D. Landis (urban planner) || Landis Report || John J. Gore,Gore Verbinski || John Landis || The Mexican || John D. Landis (urban planner) || Landis Report
train,5abe79c755429976d4830b2a,Mesih Pasha's uncle became emperor in what year?,1449,insufficient,sufficient,constantine xi palaiologos,1,constantine xi palaiologos,Mesih Pasha || Mesih Mehmed Pasha Mosque || Hadim Mesih Pasha || Emperor Cheng of Jin || Mustafa Pasha (Egypt),Mesih Pasha || Constantine XI Palaiologos || Mesih Mehmed Pasha Mosque || Hadim Mesih Pasha || Emperor Cheng of Jin
train,5abe7c515542993f32c2a128,How many marchers were in the protest that Pelham D. Glassford ended? ,"43,000 marchers",insufficient,sufficient,bonus army,1,bonus army,Pelham D. Glassford || Glassford Creek Smelter Sites || Glassford (disambiguation) || James Glassford || Henry Glassford Bell,Pelham D. Glassford || Bonus Army || Glassford Creek Smelter Sites || Glassford (disambiguation) || James Glassford
train,5abe7eb05542993f32c2a12c,When was the date of birth of one of the founder of Congo Reform Association?,1 September 1864,insufficient,sufficient,roger casement,1,roger casement,Congo Reform Association || Birth of Bahá'u'lláh || Vera Houghton || List of Presidents of the Philippines by date of birth || Date of birth of Jesus,Congo Reform Association || Roger Casement || Birth of Bahá'u'lláh || Vera Houghton || List of Presidents of the Philippines by date of birth
train,5abe822155429976d4830b48,Who directed the film where Susanne Pollatschek voiced Olivia Flaversham?,"Burny Mattinson, David Michener, and the team of John Musker and Ron Clements",insufficient,sufficient,the great mouse detective,1,the great mouse detective,Susanne Pollatschek || Pollatschek || John Pollatschek || Susanne (1961 film) || Susanne (1950 film),Susanne Pollatschek || The Great Mouse Detective || Pollatschek || John Pollatschek || Susanne (1961 film)
train,5abe832a55429965af743f29,Two of the pharmacy schools are Midway College School of Pharmacy and which first for-profit college or university to receive the Southern Association of Colleges and Schools?,Sullivan University College of Pharmacy,insufficient,sufficient,sullivan university,1,sullivan university,Midway College School of Pharmacy || Purdue University College of Pharmacy || AdvancED || University of Arizona College of Pharmacy || American Association of Colleges of Pharmacy,Midway College School of Pharmacy || Sullivan University || Purdue University College of Pharmacy || AdvancED || University of Arizona College of Pharmacy
train,5abe84a95542991f6610619b,"Which contributor to the CBS News program ""60 Minutes"" also contributed to The Great American Dream Machine?",Andy Rooney,insufficient,sufficient,andy rooney || the great american dream machine,2,andy rooney || the great american dream machine,60 Minutes || 60 Minutes Sports || CBS News || 60 Minutes II || David Martin (journalist),Andy Rooney || The Great American Dream Machine || 60 Minutes || 60 Minutes Sports || CBS News
train,5abe86365542993f32c2a14d,Joel H. Cohen is the younger brother of one-time Simpsons writer who has also written for which show? ,"""The Wonder Years""",sufficient,sufficient,,0,,Joel H. Cohen || Robert Cohen (writer) || Joel Cohen (writer) || David X. Cohen || Joel-Cohen incision,Joel H. Cohen || Robert Cohen (writer) || Joel Cohen (writer) || David X. Cohen || Joel-Cohen incision
train,5abe89dd55429976d4830b5d,Who is the Mexican actor that starred in Sex and Breakfast?,Eduardo Kuno Becker Paz,insufficient,sufficient,kuno becker,1,kuno becker,Sex and Breakfast || Noé Murayama || Josef Moosholzer || Keith Charles (actor) || Daniel McDonald (actor),Sex and Breakfast || Kuno Becker || Noé Murayama || Josef Moosholzer || Keith Charles (actor)
train,5abe8aad55429976d4830b60,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.",insufficient,sufficient,stanley kubrick,1,stanley kubrick,Kenny Ortega || Stanley Kubrick's unrealized projects || Kubrick (disambiguation) || Stanley Kubrick Archive || Stanley Kubrick bibliography,Kenny Ortega || Stanley Kubrick || Stanley Kubrick's unrealized projects || Kubrick (disambiguation) || Stanley Kubrick Archive
train,5abe91895542993f32c2a168,Did the Sandy and Beaver Canal remain operational until a later date than the Los Angeles Aqueduct?,no,sufficient,sufficient,,0,,"Gaston's Mill-Lock No. 36, Sandy and Beaver Canal District || Sandy and Beaver Canal || Los Angeles Aqueduct || Stretton Aqueduct || Fresquel Aqueduct","Los Angeles Aqueduct || Sandy and Beaver Canal || Gaston's Mill-Lock No. 36, Sandy and Beaver Canal District || Stretton Aqueduct || Fresquel Aqueduct"
train,5abe9b095542991f661061ad,"What, in 2011, was the estimated population of the city from which Numidia TV broadcasts","around 3,500,000.",insufficient,sufficient,algiers,1,algiers,"Numidia (TV channel) || Numidia, Pennsylvania || TV 538 || Tigisi in Numidia || Acrolophus numidia","Numidia (TV channel) || Algiers || Numidia, Pennsylvania || TV 538 || Tigisi in Numidia"
train,5abe9c1a5542993f32c2a183,Who was a species of Alerce tree native to the Andes mountains named after?,Robert FitzRoy,insufficient,sufficient,alerce,1,alerce,Fitzroya || Vallea stipularis || Paeonia rockii || Emepa Alerce || Blue Mountains tree frog,Fitzroya || Alerce || Vallea stipularis || Paeonia rockii || Emepa Alerce
train,5abe9cc95542993f32c2a184,"Which Canadian corporation, founded in March, 1994, is a major tenant of the Station Mall is Sault Ste. Marie? ",Wal-Mart Canada Corp.,insufficient,sufficient,walmart canada,1,walmart canada,Sault Ste. Marie railway station || Station Mall || Sault Ste. Marie City Council || Shaw TV Sault Ste. Marie || Sault Ste. Marie Greyhounds,Station Mall || Walmart Canada || Sault Ste. Marie railway station || Sault Ste. Marie City Council || Shaw TV Sault Ste. Marie
train,5abe9f7d5542997ec76fd331,What football league did the person that Wilfred Bamnjo's nickname come from play and work at?,Swansea City,insufficient,sufficient,claude makélélé,1,claude makélélé,Wilfred Bamnjo || Do You Come Here Often? (play) || Wilfred Ndidi || Wilfred Fell || Wilfred Stott,Wilfred Bamnjo || Claude Makélélé || Do You Come Here Often? (play) || Wilfred Ndidi || Wilfred Fell
