split,original_id,question_type,difficulty,question,gold_answer,context_doc_count,support_title_count,support_titles,context_all_support_present,context_support_title_coverage,context_missing_support_count,context_missing_support_titles,global_pool_all_support_present,global_pool_support_title_coverage,global_pool_missing_support_count,global_pool_missing_support_titles,missing_context_but_present_global_count,missing_context_with_fuzzy_title_count,fuzzy_context_matches,first_context_titles
train,5ae3776e5542992e3233c40c,comparison,hard,Are 13 Engines and Oingo Boingo both new wave bands?,no,10,2,13 engines || oingo boingo,0,0.5,1,13 engines,0,0.5,1,13 engines,0,0,,Oingo Boingo (EP) || Demo EP (Oingo Boingo) || Anthology (Oingo Boingo album) || Boingo (album) || Oingo Boingo discography || Skeletons in the Closet (Oingo Boingo album) || Urgh! A Music War || Oingo Boingo || Dead Bands Party: A Tribute to Oingo Boingo || Weird Science (song)
train,5ae3789b5542992e3233c412,bridge,hard,Riom Trial was headed by the French general who reached what distinction?,Marshal of France,10,2,philippe pétain || riom trial,1,1.0,0,,1,1.0,0,,0,0,,"Charles Joseph, comte de Flahaut || Jean-de-Dieu Soult || Louis-Michel Letort de Lorville || Riom Trial || Jean Colin (general) || Jean Baptiste Marie Franceschi-Delonne || Achille Pierre Deffontaines || Jean Baptiste Brunet || List of French general officers (Peninsular War) || Philippe Pétain"
train,5ae3790f5542992e3233c415,comparison,hard,Are Leopold Lummerstorfer and Valeria Sarmiento both authors?,no,10,2,leopold lummerstorfer || valeria sarmiento,1,1.0,0,,1,1.0,0,,0,0,,Valeria Sarmiento || Barrie &amp; Jenkins || Niolamia || Courthouse Place || George Lynn (composer) || West Shore (magazine) || Amelia Lópes O'Neill || Lines of Wellington || Leopold Lummerstorfer || Zelkova × verschaffeltii
train,5ae37b4d5542991a06ce99ce,bridge,hard,When was the University established where Laura Landweber is a professor ?,1754,10,2,columbia university || laura landweber,0,0.5,1,columbia university,0,0.5,1,columbia university,0,0,,"Lawrence Landweber || Aalto University School of Science || Laura Landweber || Fraternitas Scintilla Legis || University of Gour Banga || Global Open University || Suez University || University of Craiova || University of Oran || Gus Macey Hodges, Jr."
train,5ae37c765542992f92d822d4,bridge,hard,"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?",Tromeo and Juliet,10,2,james gunn || tromeo and juliet,1,1.0,0,,1,1.0,0,,0,0,,James Gunn || Tromeo and Juliet || Romeo × Juliet || Romeo and Juliet on screen || List of Romeo × Juliet episodes || A rose by any other name would smell as sweet || James Gunn's PG Porn || Romeo || Romeo + Juliet || The Tragedy of Romeo and Juliet (film)
train,5ae37ca55542992f92d822d5,bridge,hard,Criss Angel generated $150 million in tourist revenue for his live performance show in what city?,"Paradise, Nevada",10,2,criss angel || luxor las vegas,0,0.5,1,luxor las vegas,0,0.5,1,luxor las vegas,0,0,,Criss Angel Believe || Angel (rock band) || Criss Angel BeLIEve (TV series) || Change Nothing (song) || Operation Coyote || Creature from the Black Lagoon: The Musical || Emeril Lagasse || Criss Angel || Criss Angel Mindfreak || Henry A. Roemer
train,5ae37e6e5542992f92d822e0,bridge,hard,Which countries forces fought in The Battle of Hürtgen Forest which was covered in the shooter video game Darkest Hour: Europe '44-'45?,American and German,10,2,battle of hürtgen forest || darkest hour: europe '44-'45,1,1.0,0,,1,1.0,0,,0,0,,Hürtgenwald || The Darkest Hour || John W. Minick || Darkest Hour: Europe '44-'45 || Leonard Lomell || The Human Romance || Deliver Us (Darkest Hour album) || When Trumpets Fade || Battle of Heartbreak Crossroads || Battle of Hürtgen Forest
train,5ae37ec25542990afbd1e178,bridge,hard,what is the football club that formed in 1876 and has Dael Jonathan Fry as a player?,Middlesbrough,10,2,dael fry || middlesbrough f.c.,0,0.5,1,middlesbrough f.c.,0,0.5,1,middlesbrough f.c.,0,0,,"Vale of Leven Rovers F.C. (Glasgow) || PHOS Camden Football Club || Victorian Football Club (SAFA) || Dael Fry || Falkirk F.C. || Portland Football Club (South Australia) || Sedan Cambrai Football Club || Paul Johnson (Australian footballer, born 1984) || List of Fitzroy Football Club coaches || Fitzroy Football Club (South Australia)"
train,5ae383e15542992f92d822fb,comparison,hard,"Which film is newer, The Apple Dumpling Gang or Heavyweights?",Heavyweights,10,2,heavyweights || the apple dumpling gang (film),0,0.5,1,heavyweights,0,0.5,1,heavyweights,0,0,,The Apple Dumpling Gang || Gun Shy (TV series) || Billardiera scandens || Jack Bickham || Apple dumpling || Buddy Baker (composer) || The Apple Dumpling Gang (film) || Dennis Fimple || The Sasquatch Gang || The Apple Dumpling Gang Rides Again
train,5ae385df5542992f92d82305,comparison,hard,"Who was a pianist, Maro Ajemian or Richard C. Sarafian?",Maro Ajemian,10,2,maro ajemian || richard c. sarafian,0,0.5,1,richard c. sarafian,1,1.0,0,,1,0,,Disaster on the Coastliner || Tedi Sarafian || The Man Who Died Twice || BoyBand (film) || Lolly-Madonna XXX || Andy (film) || Maro Ajemian || Shadow on the Land || Solar Crisis (film) || Splendor in the Grass (1981 film)
train,5ae388ea5542994393b9e6f0,bridge,hard,Who is both an Austrialian-born British independent filmaker and is known for his work  with the YouTube series THE PERIODIC TABLE OF VIDEOS?,Brady Haran,10,2,brady haran || the periodic table of videos,1,1.0,0,,1,1.0,0,,0,0,,The Periodic Table of Videos || Chemical Galaxy || Group (periodic table) || Martyn Poliakoff || Stephen Liddle || Unbinilium || Extended periodic table || Group 11 element || Brady Haran || Descriptive research
train,5ae38b115542990afbd1e183,comparison,hard,Who played a more important role in the church George Albert Smith or Wong Jing?,George Albert Smith,10,2,george albert smith || wong jing,0,0.5,1,wong jing,0,0.5,1,wong jing,0,0,,D. Arthur Haycock || Laura Bayley || Let Me Dream Again || Albert Smith Medal || What of the Mormons? || George A. Smith || The X-Rays || Smith Fieldhouse || George Albert Smith || The Conman
train,5ae394e05542990afbd1e18d,bridge,hard,"""The Fixer"" is a song from an album produced by who ?",Brendan O'Brien,10,2,backspacer || the fixer (song),0,0.0,2,backspacer || the fixer (song),0,0.5,1,the fixer (song),1,0,,Body Head Bangerz: Volume One || Owari no Hoshi no Love Song || I Am Me || Spark (Marit Larsen album) || Como Tu Mujer || SpeXial (album) || Jamey Johnson || Bigger Hands || La Guirnalda || Nelly Furtado discography
train,5ae395d85542992f92d82313,bridge,hard,What US city between New York and Quebec Canada was the most effected during the Taconic orogeny?,New England,10,2,queenston delta || taconic orogeny,1,1.0,0,,1,1.0,0,,0,0,,Taconic unconformity || Chateauguay Valley || Taconic orogeny || Austin Glen Member || Queenston Delta || Champlain Thrust || Queenston Formation || The Beam (geological outcrop) || New York State Route 115 || Acadian orogeny
train,5ae397df5542994393b9e71f,bridge,hard,"What major landform lended its name to both the Blue Ridge Music Center, and American's longest linear park?",469 mi,10,2,blue ridge music center || blue ridge parkway,1,1.0,0,,1,1.0,0,,0,0,,Desert National Park || Blue Ridge Parkway || Mountain Masochist Trail Run || Mount Sizer || USS Blue Ridge (LCC-19) || Blue Ridge Music Center || Blue Ridge Tunnel || Tomifobia River || Elk Ridge (Maryland) || Rusty Saunders
train,5ae3992d5542994393b9e722,bridge,hard,Chandamama and Kajal Aggarwal are both associated with which Indian film industries?,Telugu and Tamil,10,2,chandamama (2007 film) || kajal aggarwal,1,1.0,0,,1,1.0,0,,0,0,,Kyun! Ho Gaya Na... || Chandamama (2007 film) || Thuppakki || Lakshmi Kalyanam (2007 film) || Brahmotsavam (film) || Kajal Aggarwal filmography || Nisha Agarwal || Sri Venkateswara Cine Chitra || Telugu cinema || Kajal Aggarwal
train,5ae39e9c5542990afbd1e195,bridge,hard,"Wangaratta Wahine, an album featuring the work of an Australian Living Treasure, was recorded by what band?",The Captain Matchbox Whoopee Band,10,2,michael leunig || wangaratta wahine,1,1.0,0,,1,1.0,0,,0,0,,He Will Have His Way || Peter C. Doherty || Bill Scott (author) || Entre el Cielo y el Infierno || Mavis Taylor || Mum Shirl || Wangaratta Wahine || John Hatton (politician) || Bart Cummings || Michael Leunig
train,5ae39f405542991a06ce9a02,bridge,hard,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",1000 words,10,2,flash fiction || knock (short story),0,0.0,2,flash fiction || knock (short story),0,0.5,1,flash fiction,1,0,,Verbal fluency test || Wasei-kango || Circumlocution || Word Streak with Friends || Esperanto vocabulary || List of English Latinates of Germanic origin || Changes to Old English vocabulary || Okwanuchu language || List of English words of Scots origin || How Many Words
train,5ae39fb85542990afbd1e197,comparison,hard,Do both Changle District and Longkou face water?,yes,10,2,changle district || longkou,0,0.5,1,longkou,0,0.5,1,longkou,0,0,,"Line 6, Fuzhou Metro || Xia Yunyi || Sleeper dike || Smiley face murder theory || Orange County Water District || Xujiacao Changle Station || Sonoma County Water Agency || Feng Xingxi || Inland Feeder || Changle District"
train,5ae3a0be5542991a06ce9a05,bridge,hard,"The coach of the Karachi Kings, Mickey Arthur, is of what decent? ",South African,10,2,karachi kings || mickey arthur,0,0.5,1,mickey arthur,0,0.5,1,mickey arthur,0,0,,"Babar Azam || Karachi Kings in 2017 || Ravi Bopara || Karachi Kings || National Stadium, Karachi || List of Karachi Kings cricketers || Usama Mir || Abrar Ahmed (Pakistani cricketer) || Karachi Kings in 2016 || Saifullah Bangash"
train,5ae3a1aa5542994393b9e72d,bridge,hard,"Besides the song ""OK Computer"" what did the same band record in 1995?","""Lucky""",10,2,no surprises || ok computer,0,0.5,1,no surprises,0,0.5,1,no surprises,0,0,,Kid A || I Promise (Radiohead song) || OK Kid || OK Calculator || Man of War (song) || OK Computer || True Love Waits (song) || OK Bartender || OK Computer OKNOTOK 1997 2017 || Lift (Radiohead song)
train,5ae3a3835542990afbd1e19c,bridge,hard,The driver know for doing backflips off his car lost to which driver in the 2009 NASCAR Nationwide Series?,Kyle Busch,10,2,2009 nascar nationwide series || carl edwards,0,0.0,2,2009 nascar nationwide series || carl edwards,0,0.0,2,2009 nascar nationwide series || carl edwards,0,1,"2009 nascar nationwide series => 2014 nascar nationwide series, 2013 nascar nationwide series",2008 NAPA Auto Parts 200 || Dwayne Leik || Justin Allgaier || 2013 DRIVE4COPD 300 || Kyle Busch || 2013 NASCAR Nationwide Series || 2014 NASCAR Nationwide Series || Alex García (racing driver) || Diamond Ridge Motorsports || Justin Hobgood
train,5ae3ac665542994393b9e73f,bridge,hard,In the animal kingdom what type of sexuality is described as sexual behavior toward both male and females?,bisexual,10,2,bisexuality || homosexual behavior in animals,0,0.5,1,homosexual behavior in animals,0,0.5,1,homosexual behavior in animals,0,1,homosexual behavior in animals => non-reproductive sexual behavior in animals,The Evolution of Human Sexuality || Sexual content || Bisexuality || Patterns of Sexual Behavior || Foreplay || Non-reproductive sexual behavior in animals || Alternative mating strategy || Kinsey Reports || Extended female sexuality || Extra-pair copulation
train,5ae3b1ba5542992f92d82343,bridge,hard,Which university did the third pick by the Philadelphia 76ers in the 2014 NBA draft attend before he was drafted?,University of Kansas,10,2,2015–16 philadelphia 76ers season || joel embiid,1,1.0,0,,1,1.0,0,,0,0,,Glenn Robinson III || 1976 NBA draft || 2014 NBA Summer League || List of Philadelphia 76ers head coaches || Ben Simmons || Joel Embiid || 1973 NBA draft || 2015–16 Philadelphia 76ers season || 2016–17 Philadelphia 76ers season || Willie Green
train,5ae3b30f5542994393b9e74f,bridge,hard,Droga5 has done advertising for an American fashion designer who is the founder of what besides Ecko Unlimited?,"""Complex"" magazine",10,2,droga5 || marc ecko,1,1.0,0,,1,1.0,0,,0,0,,Marc Ecko || Rachel Zoe || Sneakernight || Ecko Unlimited || Valene Maharaj || Norman Norell || Mimi Fayazi || Droga5 || Kimberly Hendrix || Marc Eckō's Getting Up: Contents Under Pressure
train,5ae3c0cc5542992f92d82369,bridge,hard,"Peter Marc Jacobson is best known as the co-creator of the popular sitcom ""The Nanny"", which he created and wrote with his then wife an actress born in which year ?",1957,10,2,fran drescher || peter marc jacobson,0,0.5,1,fran drescher,0,0.5,1,fran drescher,0,0,,Bill Lawrence (TV producer) || Norby (TV series) || Lesley Joseph || List of The Nanny episodes || Happily Divorced || Peter Marc Jacobson || Marta Kauffman || The Nanny (season 1) || List of Happily Divorced episodes || Doris Hare
train,5ae3c1515542992f92d8236a,comparison,hard,Which magazine was founded first Science News or High Times ?,Science News,10,2,high times || science news,0,0.5,1,high times,0,0.5,1,high times,0,1,high times => high times freedom fighters,Bobby Black (journalist) || Cannabis Cup || Computer Magazine || High Times Freedom Fighters || Stony Awards || Society for Science &amp; the Public || Tom Forcade || Eduardo Ladislao Holmberg || Quanta Magazine || Science News
train,5ae3c5535542991a06ce9a20,comparison,hard,Radio shack made a line of computers in the 1980's which was marketed as the TRS-80 Color Computer or the Interact Home Computer?,TRS-80 Color Computer,10,2,interact home computer || trs-80 color computer,1,1.0,0,,1,1.0,0,,0,0,,Chromasette || List of software for the TRS-80 || Extended Color BASIC || Scripsit || Interact Home Computer || Disk Extended Color BASIC || TRS-80 Color Computer || Tandy 10 Business Computer System || Fortress of the Mutant Waffles || Spectral Associates
train,5ae3cd685542990afbd1e1de,bridge,hard,What ethnicity are french people referring to when they use the term banlieues?,African ancestry or Afro-Caribbean,10,2,blacks in france || social situation in the french suburbs,0,0.0,2,blacks in france || social situation in the french suburbs,0,0.0,2,blacks in france || social situation in the french suburbs,0,0,,Francophobia || Walloons || Purpose trust || List of ethnic sports team and mascot names || Caldoche || French Brazilians || Zoreilles || Francophile || French people in Pakistan || French people in Nebraska
train,5ae3d0bb5542990afbd1e1e5,comparison,hard,"are Dee Dee Ramone and Alex Band both singers, songwriters and musicians?",yes,10,2,alex band || dee dee ramone,0,0.0,2,alex band || dee dee ramone,0,0.0,2,alex band || dee dee ramone,0,1,"dee dee ramone => dee dee ramone i.c.l.c., youth gone mad featuring dee dee ramone, dee dee ramone and the chinese dragons",Poison Heart || Chelsea Horror Hotel || The Ramainz || Rockaway Beach (song) || Animal Boy || Dee Dee Phelps || Dee Dee Ramone I.C.L.C. || Dum Dum Girls || Youth Gone Mad Featuring Dee Dee Ramone || Dee Dee Ramone and the Chinese Dragons
train,5ae3d2715542990afbd1e1e9,comparison,hard,Are Control Room and Meeting Resistance both documentary films that involve Iraq?,yes,10,2,control room (film) || meeting resistance,1,1.0,0,,1,1.0,0,,0,0,,Meeting Resistance || Transmission control room || Distributed control system || Master control || Cargo control room || Production control || Talkback (recording) || Control Room (film) || Control room || Production control room
